Stage,Day,Time,Scenario,Value
1,7,15,2,2457.57733759
1,7,15,3,5894.670236771
1,7,15,4,2874.733381578
1,7,16,1,4728.867655268
1,7,16,2,1420.316626523
1,7,16,3,4776.251404995
1,7,16,4,1802.047372633
1,7,17,1,4459.485641351
1,7,17,2,2318.149610407
1,7,17,3,4459.485641351
1,7,17,4,2558.266289122
1,7,18,1,3974.765989486
1,7,18,2,767.241632121
1,7,18,3,4196.208254876
1,7,18,4,1136.331335524
1,7,19,1,5246.112165119
1,7,19,2,5217.775115004
1,7,19,3,5246.112165119
1,7,19,4,5220.816518125
1,7,20,1,4203.115097363
1,7,20,2,4157.07328543
1,7,20,3,4203.115097363
1,7,20,4,4158.513950067
1,7,21,1,3983.394913738
1,7,21,2,3965.712486959
1,7,21,3,3983.394913738
1,7,21,4,3966.39490705
1,7,22,1,3087.803256877
1,7,22,2,3077.470027299
1,7,22,3,3087.803256877
1,7,22,4,3077.793278921
1,7,23,1,4323.61223536
1,7,23,2,4309.984013133
1,7,23,3,4323.61223536
1,7,23,4,4310.137132323
1,7,24,1,3628.732633273
1,7,24,2,3621.398458766
1,7,24,3,3628.732633273
1,7,24,4,3621.470988908
1,8,1,1,4048.294350894
1,8,1,2,3850.080724491
1,8,1,3,4048.294350894
1,8,1,4,3850.108973394
1,8,2,1,3142.303772744
1,8,2,2,2820.233606613
1,8,2,3,3142.303772744
1,8,2,4,2820.254577144
1,8,3,1,3852.957272375
1,8,3,2,3643.885986438
1,8,3,3,3852.957272375
1,8,3,4,3643.890887092
1,8,4,1,3732.107791139
1,8,4,2,3522.662127951
1,8,4,3,3732.107791139
1,8,4,4,3522.662831473
1,8,5,1,3743.093716055
1,8,5,2,3531.149449928
1,8,5,3,3743.093716055
1,8,5,4,3531.151401016
1,8,6,1,3858.039651359
1,8,6,2,3661.648964437
1,8,6,3,3858.039651359
1,8,6,4,3661.649888636
1,8,7,1,3968.199427218
1,8,7,2,3741.83172708
1,8,7,3,3968.199427218
1,8,7,4,3741.838632377
1,8,8,1,3241.679896467
1,8,8,2,3054.724950671
1,8,8,3,3241.679896467
1,8,8,4,3054.72498609
1,8,9,1,3027.923934976
1,8,9,2,1599.457560034
1,8,9,3,3027.923934976
1,8,9,4,1733.447905302
1,8,10,1,2893.280772596
1,8,10,2,1801.153138809
1,8,10,3,2893.280772596
1,8,10,4,1890.628052188
1,8,11,1,3574.612321952
1,8,11,2,3082.733369814
