Stage,Day,Time,Supplier,Scenario,Value
1,8,17,4,4,0.003414708
1,8,17,5,1,0.247324646
1,8,17,5,2,0.003415084
1,8,17,5,3,0.000026696
1,8,17,5,4,0.003415084
1,8,17,6,1,0.177327562
1,8,17,6,2,0.00008145
1,8,17,6,3,0.001323396
1,8,17,6,4,0.002271907
1,8,18,1,1,0.055493896
1,8,18,1,2,1.783154638e-06
1,8,18,1,3,1.144027136
1,8,18,1,4,0.003414726
1,8,18,2,1,0.055493896
1,8,18,2,2,0.003415084
1,8,18,2,3,0.02067511
1,8,18,2,4,0.001617493
1,8,18,3,1,0.522129809
1,8,18,3,2,0.003415084
1,8,18,3,3,2.327022976
1,8,18,3,4,0.003414726
1,8,18,4,1,0.247324646
1,8,18,4,2,0.000363006
1,8,18,4,3,0.855860385
1,8,18,4,4,0.003414708
1,8,18,5,1,0.11715378
1,8,18,5,2,0.003415084
1,8,18,5,3,0.000026696
1,8,18,5,4,0.003415084
1,8,18,6,1,0.083997266
1,8,18,6,2,0.00008145
1,8,18,6,3,0.000626872
1,8,18,6,4,0.002271907
1,8,19,1,1,0.055493896
1,8,19,1,2,1.783154638e-06
1,8,19,1,3,1.144027136
1,8,19,1,4,0.003414726
1,8,19,2,1,0.055493896
1,8,19,2,2,0.003415084
1,8,19,2,3,0.02067511
1,8,19,2,4,0.001617493
1,8,19,3,1,0.522129809
1,8,19,3,2,0.003415084
1,8,19,3,3,2.327022976
1,8,19,3,4,0.003414726
1,8,19,4,1,0.247324646
1,8,19,4,2,0.00017195
1,8,19,4,3,0.855860385
1,8,19,4,4,0.003414708
1,8,19,5,1,0.11715378
1,8,19,5,2,0.003415084
1,8,19,5,3,0.000026696
1,8,19,5,4,0.003415084
1,8,19,6,1,0.083997266
1,8,19,6,2,0.000038582
1,8,19,6,3,0.000296939
1,8,19,6,4,0.002271907
1,8,20,1,1,0.055493896
1,8,20,1,2,8.446521971e-07
1,8,20,1,3,1.144027136
1,8,20,1,4,0.003414726
1,8,20,2,1,0.055493896
1,8,20,2,2,0.003415084
1,8,20,2,3,0.02067511
1,8,20,2,4,0.001617493
1,8,20,3,1,0.522129809
1,8,20,3,2,0.001617671
1,8,20,3,3,2.327022976
1,8,20,3,4,0.003414726
1,8,20,4,1,0.247324646
1,8,20,4,2,0.00008145
1,8,20,4,3,0.855860385
1,8,20,4,4,0.003414708
1,8,20,5,1,0.11715378
1,8,20,5,2,0.001617671
1,8,20,5,3,0.000026696
1,8,20,5,4,0.003415084
1,8,20,6,1,0.083997266
1,8,20,6,2,0.000018275
1,8,20,6,3,0.000140655
1,8,20,6,4,0.002271907
1,8,21,1,1,0.055493896
1,8,21,1,2,8.446521971e-07
1,8,21,1,3,1.144027136
1,8,21,1,4,0.003414726
1,8,21,2,1,0.055493896
1,8,21,2,2,0.001617671
1,8,21,2,3,0.02067511
1,8,21,2,4,0.001617493
1,8,21,3,1,0.247324646
1,8,21,3,2,0.001617671
1,8,21,3,3,2.327022976
1,8,21,3,4,0.003414726
1,8,21,4,1,0.11715378
1,8,21,4,2,0.00008145
1,8,21,4,3,0.855860385
1,8,21,4,4,0.003414708
1,8,21,5,1,0.055493896
1,8,21,5,2,0.001617671
1,8,21,5,3,0.000026696
1,8,21,5,4,0.003415084
1,8,21,6,1,0.039788179
1,8,21,6,2,8.656812334e-06
1,8,21,6,3,0.000066626
1,8,21,6,4,0.002271907
1,8,22,1,1,0.055493896
1,8,22,1,2,8.446521971e-07
1,8,22,1,3,1.144027136
1,8,22,1,4,0.003414726
1,8,22,2,1,0.055493896
1,8,22,2,2,0.000766265
1,8,22,2,3,0.02067511
1,8,22,2,4,0.001617493
1,8,22,3,1,0.247324646
1,8,22,3,2,0.001617671
1,8,22,3,3,2.327022976
1,8,22,3,4,0.003414726
1,8,22,4,1,0.11715378
1,8,22,4,2,0.00008145
1,8,22,4,3,0.855860385
1,8,22,4,4,0.003414708
1,8,22,5,1,0.055493896
1,8,22,5,2,0.000766265
1,8,22,5,3,0.000026696
1,8,22,5,4,0.003415084
1,8,22,6,1,0.039788179
1,8,22,6,2,4.100595316e-06
1,8,22,6,3,0.00003156
1,8,22,6,4,0.002271907
1,8,23,1,1,0.055493896
1,8,23,1,2,4.000984091e-07
1,8,23,1,3,1.144027136
1,8,23,1,4,0.003414726
1,8,23,2,1,0.055493896
1,8,23,2,2,0.000362968
1,8,23,2,3,0.02067511
1,8,23,2,4,0.001617493
1,8,23,3,1,0.247324646
1,8,23,3,2,0.001617671
1,8,23,3,3,2.327022976
1,8,23,3,4,0.003414726
1,8,23,4,1,0.11715378
1,8,23,4,2,0.00008145
1,8,23,4,3,0.855860385
1,8,23,4,4,0.003414708
1,8,23,5,1,0.055493896
1,8,23,5,2,0.000766265
1,8,23,5,3,0.000026696
1,8,23,5,4,0.003415084
1,8,23,6,1,0.039788179
1,8,23,6,2,4.100595316e-06
1,8,23,6,3,0.000014949
1,8,23,6,4,0.002271907
1,8,24,1,1,0.055493896
1,8,24,1,2,4.000984091e-07
1,8,24,1,3,1.144027136
1,8,24,1,4,0.003414726
1,8,24,2,1,0.055493896
1,8,24,2,2,0.000171932
1,8,24,2,3,0.02067511
1,8,24,2,4,0.001617493
1,8,24,3,1,0.11715378
1,8,24,3,2,0.001617671
1,8,24,3,3,2.327022976
1,8,24,3,4,0.003414726
1,8,24,4,1,0.055493896
1,8,24,4,2,0.00008145
1,8,24,4,3,0.855860385
1,8,24,4,4,0.003414708
1,8,24,5,1,0.026286582
1,8,24,5,2,0.000362968
1,8,24,5,3,0.000026696
1,8,24,5,4,0.003415084
1,8,24,6,1,0.018847032
1,8,24,6,2,1.942387255e-06
1,8,24,6,3,7.081285682e-06
1,8,24,6,4,0.002271907
1,9,1,1,1,0.055493896
1,9,1,1,2,4.000984091e-07
1,9,1,1,3,1.144027136
1,9,1,1,4,0.003414726
1,9,1,2,1,0.055493896
1,9,1,2,2,0.000171932
1,9,1,2,3,0.02067511
1,9,1,2,4,0.001617493
1,9,1,3,1,0.11715378
1,9,1,3,2,0.001617671
1,9,1,3,3,2.327022976
1,9,1,3,4,0.003414726
1,9,1,4,1,0.026286582
1,9,1,4,2,0.00008145
1,9,1,4,3,0.855860385
1,9,1,4,4,0.003414708
1,9,1,5,1,0.026286582
1,9,1,5,2,0.000362968
1,9,1,5,3,0.000026696
1,9,1,5,4,0.003415084
1,9,1,6,1,0.018847032
1,9,1,6,2,1.942387255e-06
1,9,1,6,3,3.354293218e-06
1,9,1,6,4,0.002271907
1,9,2,1,1,0.026286582
1,9,2,1,2,4.000984091e-07
1,9,2,1,3,1.144027136
1,9,2,1,4,0.003414726
1,9,2,2,1,0.026286582
1,9,2,2,2,0.000171932
1,9,2,2,3,0.02067511
1,9,2,2,4,0.001617493
1,9,2,3,1,0.11715378
1,9,2,3,2,0.001617671
1,9,2,3,3,2.327022976
1,9,2,3,4,0.003414726
1,9,2,4,1,0.012451539
1,9,2,4,2,0.00008145
1,9,2,4,3,0.855860385
1,9,2,4,4,0.003414708
1,9,2,5,1,0.012451539
1,9,2,5,2,0.000362968
1,9,2,5,3,0.000026696
1,9,2,5,4,0.003415084
1,9,2,6,1,0.008927541
1,9,2,6,2,9.200781734e-07
1,9,2,6,3,1.588875735e-06
1,9,2,6,4,0.002271907
1,9,3,1,1,0.026286582
1,9,3,1,2,4.000984091e-07
1,9,3,1,3,1.144027136
1,9,3,1,4,0.003414726
1,9,3,2,1,0.026286582
1,9,3,2,2,0.000171932
1,9,3,2,3,0.02067511
1,9,3,2,4,0.001617493
1,9,3,3,1,0.11715378
1,9,3,3,2,0.001617671
1,9,3,3,3,2.327022976
1,9,3,3,4,0.003414726
1,9,3,4,1,0.012451539
1,9,3,4,2,0.00008145
1,9,3,4,3,0.855860385
1,9,3,4,4,0.003414708
1,9,3,5,1,0.012451539
1,9,3,5,2,0.000171932
1,9,3,5,3,0.000026696
1,9,3,5,4,0.003415084
1,9,3,6,1,0.008927541
1,9,3,6,2,9.200781734e-07
1,9,3,6,3,7.526253480e-07
1,9,3,6,4,0.002271907
1,9,4,1,1,0.026286582
1,9,4,1,2,4.000984091e-07
1,9,4,1,3,1.144027136
1,9,4,1,4,0.003414726
1,9,4,2,1,0.026286582
1,9,4,2,2,0.000081442
1,9,4,2,3,0.02067511
1,9,4,2,4,0.001617493
1,9,4,3,1,0.11715378
1,9,4,3,2,0.001617671
1,9,4,3,3,2.327022976
1,9,4,3,4,0.003414726
1,9,4,4,1,0.012451539
1,9,4,4,2,0.00008145
1,9,4,4,3,0.855860385
1,9,4,4,4,0.003414708
1,9,4,5,1,0.012451539
1,9,4,5,2,0.000081442
1,9,4,5,3,0.000026696
1,9,4,5,4,0.003415084
1,9,4,6,1,0.008927541
1,9,4,6,2,4.358265032e-07
1,9,4,6,3,3.565067438e-07
1,9,4,6,4,0.002271907
1,9,5,1,1,0.026286582
1,9,5,1,2,4.000984091e-07
1,9,5,1,3,1.144027136
1,9,5,1,4,0.003414726
1,9,5,2,1,0.026286582
1,9,5,2,2,0.000081442
1,9,5,2,3,0.009793473
1,9,5,2,4,0.001617493
1,9,5,3,1,0.055493896
1,9,5,3,2,0.001617671
1,9,5,3,3,2.327022976
1,9,5,3,4,0.003414726
1,9,5,4,1,0.005898097
1,9,5,4,2,0.000038582
1,9,5,4,3,0.855860385
1,9,5,4,4,0.003414708
1,9,5,5,1,0.005898097
1,9,5,5,2,0.000038578
1,9,5,5,3,0.000026696
1,9,5,5,4,0.003415084
1,9,5,6,1,0.004228835
1,9,5,6,2,0
1,9,5,6,3,1.688716155e-07
1,9,5,6,4,0.002271907
1,9,6,1,1,0.026286582
1,9,6,1,2,4.000984091e-07
1,9,6,1,3,1.144027136
1,9,6,1,4,0.003414726
1,9,6,2,1,0.026286582
1,9,6,2,2,0.000081442
1,9,6,2,3,0.004639014
1,9,6,2,4,0.001617493
1,9,6,3,1,0.055493896
1,9,6,3,2,0.001617671
1,9,6,3,3,2.327022976
1,9,6,3,4,0.003414726
1,9,6,4,1,0.005898097
1,9,6,4,2,0.000038582
1,9,6,4,3,0.855860385
1,9,6,4,4,0.003414708
1,9,6,5,1,0.005898097
1,9,6,5,2,0.000038578
1,9,6,5,3,0.000026696
1,9,6,5,4,0.003415084
1,9,6,6,1,0.004228835
1,9,6,6,2,0
1,9,6,6,3,7.999181786e-08
1,9,6,6,4,0.002271907
1,9,7,1,1,0.012451539
1,9,7,1,2,4.000984091e-07
1,9,7,1,3,1.144027136
1,9,7,1,4,0.003414726
1,9,7,2,1,0.012451539
1,9,7,2,2,0.000038578
1,9,7,2,3,0.004639014
1,9,7,2,4,0.001617493
1,9,7,3,1,0.026286582
1,9,7,3,2,0.000766265
1,9,7,3,3,2.327022976
1,9,7,3,4,0.003414726
1,9,7,4,1,0.002793836
1,9,7,4,2,0.000038582
1,9,7,4,3,0.855860385
1,9,7,4,4,0.003414708
1,9,7,5,1,0.002793836
1,9,7,5,2,0.000018274
1,9,7,5,3,0.000026696
1,9,7,5,4,0.003415084
1,9,7,6,1,0.002003133
1,9,7,6,2,0
1,9,7,6,3,3.789086109e-08
1,9,7,6,4,0.002271907
1,9,8,1,1,0.005898097
1,9,8,1,2,4.000984091e-07
1,9,8,1,3,1.144027136
1,9,8,1,4,0.003414726
1,9,8,2,1,0.005898097
1,9,8,2,2,0.000018274
1,9,8,2,3,0.004639014
1,9,8,2,4,0.001617493
1,9,8,3,1,0.012451539
1,9,8,3,2,0.000766265
1,9,8,3,3,2.327022976
1,9,8,3,4,0.003414726
1,9,8,4,1,0.001323396
1,9,8,4,2,0.000038582
1,9,8,4,3,0.855860385
1,9,8,4,4,0.003414708
1,9,8,5,1,0.001323396
1,9,8,5,2,8.655908728e-06
1,9,8,5,3,0.000026696
1,9,8,5,4,0.003415084
1,9,8,6,1,0.000948852
1,9,8,6,2,0
1,9,8,6,3,1.794830262e-08
1,9,8,6,4,0.002271907
1,9,9,1,1,0.002793836
1,9,9,1,2,4.000984091e-07
1,9,9,1,3,1.144027136
1,9,9,1,4,0.003414726
1,9,9,2,1,0.005898097
1,9,9,2,2,8.655908728e-06
1,9,9,2,3,0.004639014
1,9,9,2,4,0.001617493
1,9,9,3,1,0.005898097
1,9,9,3,2,0.000362968
1,9,9,3,3,2.327022976
1,9,9,3,4,0.003414726
1,9,9,4,1,0.001323396
1,9,9,4,2,0.000038582
1,9,9,4,3,0.855860385
1,9,9,4,4,0.003414708
1,9,9,5,1,0.000626872
1,9,9,5,2,8.655908728e-06
1,9,9,5,3,0.000026696
1,9,9,5,4,0.003415084
1,9,9,6,1,0.000948852
1,9,9,6,2,0
1,9,9,6,3,8.501827558e-09
1,9,9,6,4,0.002271907
1,9,10,1,1,0.002793836
1,9,10,1,2,4.000984091e-07
1,9,10,1,3,1.144027136
1,9,10,1,4,0.003414726
1,9,10,2,1,0.005898097
1,9,10,2,2,8.655908728e-06
1,9,10,2,3,0.004639014
1,9,10,2,4,0.001617493
1,9,10,3,1,0.005898097
1,9,10,3,2,0.000362968
1,9,10,3,3,2.327022976
1,9,10,3,4,0.003414726
1,9,10,4,1,0.001323396
1,9,10,4,2,0.000038582
1,9,10,4,3,0.855860385
1,9,10,4,4,0.003414708
1,9,10,5,1,0.000626872
1,9,10,5,2,8.655908728e-06
1,9,10,5,3,0.000026696
1,9,10,5,4,0.003415084
1,9,10,6,1,0.000948852
1,9,10,6,2,0
1,9,10,6,3,4.027181475e-09
1,9,10,6,4,0.002271907
1,9,11,1,1,0.002793836
1,9,11,1,2,4.000984091e-07
1,9,11,1,3,1.144027136
1,9,11,1,4,0.003414726
1,9,11,2,1,0.005898097
1,9,11,2,2,4.100167292e-06
1,9,11,2,3,0.004639014
1,9,11,2,4,0.001617493
1,9,11,3,1,0.005898097
1,9,11,3,2,0.000362968
1,9,11,3,3,2.327022976
1,9,11,3,4,0.003414726
1,9,11,4,1,0.001323396
1,9,11,4,2,0.000038582
1,9,11,4,3,0.405407551
1,9,11,4,4,0.003414708
1,9,11,5,1,0.000626872
1,9,11,5,2,4.100167292e-06
1,9,11,5,3,0.000026696
1,9,11,5,4,0.003415084
1,9,11,6,1,0.000948852
1,9,11,6,2,0
1,9,11,6,3,1.907612277e-09
1,9,11,6,4,0.002271907
1,9,12,1,1,0.002793836
1,9,12,1,2,4.000984091e-07
1,9,12,1,3,1.144027136
1,9,12,1,4,0.003414726
1,9,12,2,1,0.005898097
1,9,12,2,2,1.942184507e-06
1,9,12,2,3,0.004639014
1,9,12,2,4,0.001617493
1,9,12,3,1,0.005898097
1,9,12,3,2,0.000171932
1,9,12,3,3,2.327022976
1,9,12,3,4,0.003414726
1,9,12,4,1,0.001323396
1,9,12,4,2,0.000038582
1,9,12,4,3,0.405407551
1,9,12,4,4,0.003414708
1,9,12,5,1,0.000626872
1,9,12,5,2,1.942184507e-06
1,9,12,5,3,0.000026696
1,9,12,5,4,0.003415084
1,9,12,6,1,0.000948852
1,9,12,6,2,0
1,9,12,6,3,9.036058156e-10
1,9,12,6,4,0.002271907
1,9,13,1,1,0.001323396
1,9,13,1,2,4.000984091e-07
1,9,13,1,3,1.144027136
1,9,13,1,4,0.003414726
1,9,13,2,1,0.005898097
1,9,13,2,2,1.942184507e-06
1,9,13,2,3,0.004639014
1,9,13,2,4,0.001617493
1,9,13,3,1,0.005898097
1,9,13,3,2,0.000171932
1,9,13,3,3,2.327022976
1,9,13,3,4,0.003414726
1,9,13,4,1,0.001323396
1,9,13,4,2,0.000018275
1,9,13,4,3,0.405407551
1,9,13,4,4,0.003414708
1,9,13,5,1,0.000626872
1,9,13,5,2,9.199821349e-07
1,9,13,5,3,0.000026696
1,9,13,5,4,0.003415084
1,9,13,6,1,0.000948852
1,9,13,6,2,0
1,9,13,6,3,4.280238074e-10
1,9,13,6,4,0.002271907
1,9,14,1,1,0.001323396
1,9,14,1,2,4.000984091e-07
1,9,14,1,3,1.144027136
1,9,14,1,4,0.003414726
1,9,14,2,1,0.005898097
1,9,14,2,2,1.942184507e-06
1,9,14,2,3,0.004639014
1,9,14,2,4,0.001617493
1,9,14,3,1,0.005898097
1,9,14,3,2,0.000171932
1,9,14,3,3,2.327022976
1,9,14,3,4,0.003414726
1,9,14,4,1,0.001323396
1,9,14,4,2,8.656812334e-06
1,9,14,4,3,0.405407551
1,9,14,4,4,0.003414708
1,9,14,5,1,0.000626872
1,9,14,5,2,9.199821349e-07
1,9,14,5,3,0.000026696
1,9,14,5,4,0.003415084
1,9,14,6,1,0.000948852
1,9,14,6,2,0
1,9,14,6,3,2.027481193e-10
1,9,14,6,4,0.002271907
1,9,15,1,1,0.000626872
1,9,15,1,2,4.000984091e-07
1,9,15,1,3,1.144027136
1,9,15,1,4,0.003414726
1,9,15,2,1,0.005898097
1,9,15,2,2,1.942184507e-06
1,9,15,2,3,0.004639014
1,9,15,2,4,0.001617493
1,9,15,3,1,0.005898097
1,9,15,3,2,0.000171932
1,9,15,3,3,2.327022976
1,9,15,3,4,0.003414726
1,9,15,4,1,0.001323396
1,9,15,4,2,8.656812334e-06
1,9,15,4,3,0.405407551
1,9,15,4,4,0.003414708
1,9,15,5,1,0.000626872
1,9,15,5,2,4.357810112e-07
1,9,15,5,3,0.000026696
1,9,15,5,4,0.003415084
1,9,15,6,1,0.000948852
1,9,15,6,2,0
1,9,15,6,3,9.603858283e-11
1,9,15,6,4,0.002271907
1,9,16,1,1,0.000296939
1,9,16,1,2,4.000984091e-07
1,9,16,1,3,1.144027136
1,9,16,1,4,0.003414726
1,9,16,2,1,0.005898097
1,9,16,2,2,1.942184507e-06
1,9,16,2,3,0.004639014
1,9,16,2,4,0.001617493
1,9,16,3,1,0.005898097
1,9,16,3,2,0.000171932
1,9,16,3,3,2.327022976
1,9,16,3,4,0.003414726
1,9,16,4,1,0.000626872
1,9,16,4,2,8.656812334e-06
1,9,16,4,3,0.405407551
1,9,16,4,4,0.003414708
1,9,16,5,1,0.000296939
1,9,16,5,2,4.357810112e-07
1,9,16,5,3,0.000026696
1,9,16,5,4,0.003415084
1,9,16,6,1,0.000449456
1,9,16,6,2,0
1,9,16,6,3,4.549196029e-11
1,9,16,6,4,0.002271907
1,9,17,1,1,0.000296939
1,9,17,1,2,4.000984091e-07
1,9,17,1,3,1.144027136
1,9,17,1,4,0.003414726
1,9,17,2,1,0.005898097
1,9,17,2,2,1.942184507e-06
1,9,17,2,3,0.004639014
1,9,17,2,4,0.001617493
1,9,17,3,1,0.005898097
1,9,17,3,2,0.000171932
1,9,17,3,3,2.327022976
1,9,17,3,4,0.003414726
1,9,17,4,1,0.000626872
1,9,17,4,2,8.656812334e-06
1,9,17,4,3,0.405407551
1,9,17,4,4,0.003414708
1,9,17,5,1,0.000296939
1,9,17,5,2,0
1,9,17,5,3,0.000026696
1,9,17,5,4,0.003415084
1,9,17,6,1,0.000449456
1,9,17,6,2,0
1,9,17,6,3,2.154882329e-11
1,9,17,6,4,0.002271907
1,9,18,1,1,0.000296939
1,9,18,1,2,4.000984091e-07
1,9,18,1,3,1.144027136
1,9,18,1,4,0.003414726
1,9,18,2,1,0.005898097
1,9,18,2,2,1.942184507e-06
1,9,18,2,3,0.004639014
1,9,18,2,4,0.001617493
1,9,18,3,1,0.005898097
1,9,18,3,2,0.000171932
1,9,18,3,3,2.327022976
1,9,18,3,4,0.003414726
1,9,18,4,1,0.000626872
1,9,18,4,2,8.656812334e-06
1,9,18,4,3,0.405407551
1,9,18,4,4,0.003414708
1,9,18,5,1,0.000296939
1,9,18,5,2,0
1,9,18,5,3,0.000026696
1,9,18,5,4,0.003415084
1,9,18,6,1,0.000449456
1,9,18,6,2,0
1,9,18,6,3,1.020733735e-11
1,9,18,6,4,0.002271907
1,9,19,1,1,0.000140655
1,9,19,1,2,4.000984091e-07
1,9,19,1,3,1.144027136
1,9,19,1,4,0.003414726
1,9,19,2,1,0.005898097
1,9,19,2,2,1.942184507e-06
1,9,19,2,3,0.004639014
1,9,19,2,4,0.001617493
1,9,19,3,1,0.005898097
1,9,19,3,2,0.000171932
1,9,19,3,3,2.327022976
1,9,19,3,4,0.003414726
1,9,19,4,1,0.000626872
1,9,19,4,2,8.656812334e-06
1,9,19,4,3,0.405407551
1,9,19,4,4,0.003414708
1,9,19,5,1,0.000296939
1,9,19,5,2,0
1,9,19,5,3,0.000026696
1,9,19,5,4,0.003415084
1,9,19,6,1,0.000449456
1,9,19,6,2,0
1,9,19,6,3,4.835054534e-12
1,9,19,6,4,0.002271907
1,9,20,1,1,0.000066626
1,9,20,1,2,4.000984091e-07
1,9,20,1,3,1.144027136
1,9,20,1,4,0.003414726
1,9,20,2,1,0.005898097
1,9,20,2,2,1.942184507e-06
1,9,20,2,3,0.004639014
1,9,20,2,4,0.001617493
1,9,20,3,1,0.005898097
1,9,20,3,2,0.000171932
1,9,20,3,3,2.327022976
1,9,20,3,4,0.003414726
1,9,20,4,1,0.000626872
1,9,20,4,2,8.656812334e-06
1,9,20,4,3,0.405407551
1,9,20,4,4,0.003414708
1,9,20,5,1,0.000296939
1,9,20,5,2,0
1,9,20,5,3,0.000026696
1,9,20,5,4,0.003415084
1,9,20,6,1,0.000449456
1,9,20,6,2,0
1,9,20,6,3,2.290288990e-12
1,9,20,6,4,0.002271907
1,9,21,1,1,0.00003156
1,9,21,1,2,4.000984091e-07
1,9,21,1,3,1.144027136
1,9,21,1,4,0.003414726
1,9,21,2,1,0.005898097
1,9,21,2,2,1.942184507e-06
1,9,21,2,3,0.004639014
1,9,21,2,4,0.001617493
1,9,21,3,1,0.002793836
1,9,21,3,2,0.000171932
1,9,21,3,3,2.327022976
1,9,21,3,4,0.003414726
1,9,21,4,1,0.000296939
1,9,21,4,2,8.656812334e-06
1,9,21,4,3,0.405407551
1,9,21,4,4,0.003414708
1,9,21,5,1,0.000140655
1,9,21,5,2,0
1,9,21,5,3,0.000026696
1,9,21,5,4,0.003415084
1,9,21,6,1,0.0002129
1,9,21,6,2,0
1,9,21,6,3,1.084873732e-12
1,9,21,6,4,0.002271907
1,9,22,1,1,0.00003156
1,9,22,1,2,4.000984091e-07
1,9,22,1,3,1.144027136
1,9,22,1,4,0.003414726
1,9,22,2,1,0.005898097
1,9,22,2,2,1.942184507e-06
1,9,22,2,3,0.004639014
1,9,22,2,4,0.001617493
1,9,22,3,1,0.002793836
1,9,22,3,2,0.000171932
1,9,22,3,3,2.327022976
1,9,22,3,4,0.003414726
1,9,22,4,1,0.000296939
1,9,22,4,2,8.656812334e-06
1,9,22,4,3,0.405407551
1,9,22,4,4,0.003414708
1,9,22,5,1,0.000140655
1,9,22,5,2,0
1,9,22,5,3,0.000026696
1,9,22,5,4,0.003415084
1,9,22,6,1,0.0002129
1,9,22,6,2,0
1,9,22,6,3,5.138875573e-13
1,9,22,6,4,0.002271907
1,9,23,1,1,0.00003156
1,9,23,1,2,4.000984091e-07
1,9,23,1,3,1.144027136
1,9,23,1,4,0.003414726
1,9,23,2,1,0.005898097
1,9,23,2,2,1.942184507e-06
1,9,23,2,3,0.002197427
1,9,23,2,4,0.001617493
1,9,23,3,1,0.002793836
1,9,23,3,2,0.000171932
1,9,23,3,3,2.327022976
1,9,23,3,4,0.003414726
1,9,23,4,1,0.000296939
1,9,23,4,2,8.656812334e-06
1,9,23,4,3,0.405407551
1,9,23,4,4,0.003414708
1,9,23,5,1,0.000140655
1,9,23,5,2,0
1,9,23,5,3,0.000026696
1,9,23,5,4,0.003415084
1,9,23,6,1,0.0002129
1,9,23,6,2,0
1,9,23,6,3,2.434204219e-13
1,9,23,6,4,0.002271907
1,9,24,1,1,0.000014949
1,9,24,1,2,4.000984091e-07
1,9,24,1,3,1.144027136
1,9,24,1,4,0.003414726
1,9,24,2,1,0.005898097
1,9,24,2,2,1.942184507e-06
1,9,24,2,3,0.001040887
1,9,24,2,4,0.001617493
1,9,24,3,1,0.001323396
1,9,24,3,2,0.000171932
1,9,24,3,3,2.327022976
1,9,24,3,4,0.003414726
1,9,24,4,1,0.000140655
1,9,24,4,2,8.656812334e-06
1,9,24,4,3,0.405407551
1,9,24,4,4,0.003414708
1,9,24,5,1,0.000066626
1,9,24,5,2,0
1,9,24,5,3,0.000026696
1,9,24,5,4,0.003415084
1,9,24,6,1,0.000100848
1,9,24,6,2,0
1,9,24,6,3,1.153044104e-13
1,9,24,6,4,0.002271907
1,10,1,1,1,0.000014949
1,10,1,1,2,4.000984091e-07
1,10,1,1,3,1.144027136
1,10,1,1,4,0.003414726
1,10,1,2,1,0.005898097
1,10,1,2,2,1.942184507e-06
1,10,1,2,3,0.000493052
1,10,1,2,4,0.001617493
1,10,1,3,1,0.001323396
1,10,1,3,2,0.000171932
1,10,1,3,3,2.327022976
1,10,1,3,4,0.003414726
1,10,1,4,1,0.000140655
1,10,1,4,2,8.656812334e-06
1,10,1,4,3,0.405407551
1,10,1,4,4,0.003414708
1,10,1,5,1,0.000066626
1,10,1,5,2,0
1,10,1,5,3,0.000026696
1,10,1,5,4,0.003415084
1,10,1,6,1,0.000100848
1,10,1,6,2,0
1,10,1,6,3,1.153044104e-13
1,10,1,6,4,0.002271907
1,10,2,1,1,0.000014949
1,10,2,1,2,4.000984091e-07
1,10,2,1,3,1.144027136
1,10,2,1,4,0.003414726
1,10,2,2,1,0.005898097
1,10,2,2,2,1.942184507e-06
1,10,2,2,3,0.000233551
1,10,2,2,4,0.001617493
1,10,2,3,1,0.001323396
1,10,2,3,2,0.000171932
1,10,2,3,3,2.327022976
1,10,2,3,4,0.003414726
1,10,2,4,1,0.000140655
1,10,2,4,2,8.656812334e-06
1,10,2,4,3,0.405407551
1,10,2,4,4,0.003414708
1,10,2,5,1,0.000066626
1,10,2,5,2,0
1,10,2,5,3,0.000026696
1,10,2,5,4,0.003415084
1,10,2,6,1,0.000100848
1,10,2,6,2,0
1,10,2,6,3,0
1,10,2,6,4,0.002271907
1,10,3,1,1,0.000014949
1,10,3,1,2,4.000984091e-07
1,10,3,1,3,1.144027136
1,10,3,1,4,0.003414726
1,10,3,2,1,0.005898097
1,10,3,2,2,9.199821349e-07
1,10,3,2,3,0.000110629
1,10,3,2,4,0.001617493
1,10,3,3,1,0.001323396
1,10,3,3,2,0.000171932
1,10,3,3,3,2.327022976
1,10,3,3,4,0.003414726
1,10,3,4,1,0.000140655
1,10,3,4,2,4.100595316e-06
1,10,3,4,3,0.405407551
1,10,3,4,4,0.003414708
1,10,3,5,1,0.000066626
1,10,3,5,2,0
1,10,3,5,3,0.000026696
1,10,3,5,4,0.003415084
1,10,3,6,1,0.000100848
1,10,3,6,2,0
1,10,3,6,3,0
1,10,3,6,4,0.002271907
1,10,4,1,1,0.000014949
1,10,4,1,2,4.000984091e-07
1,10,4,1,3,1.144027136
1,10,4,1,4,0.003414726
1,10,4,2,1,0.005898097
1,10,4,2,2,9.199821349e-07
1,10,4,2,3,0.000052403
1,10,4,2,4,0.001617493
1,10,4,3,1,0.001323396
1,10,4,3,2,0.000171932
1,10,4,3,3,2.327022976
1,10,4,3,4,0.003414726
1,10,4,4,1,0.000140655
1,10,4,4,2,4.100595316e-06
1,10,4,4,3,0.405407551
1,10,4,4,4,0.003414708
1,10,4,5,1,0.000066626
1,10,4,5,2,0
1,10,4,5,3,0.000026696
1,10,4,5,4,0.003415084
1,10,4,6,1,0.000100848
1,10,4,6,2,0
1,10,4,6,3,0
1,10,4,6,4,0.002271907
1,10,5,1,1,0.000014949
1,10,5,1,2,4.000984091e-07
1,10,5,1,3,1.144027136
1,10,5,1,4,0.003414726
1,10,5,2,1,0.005898097
1,10,5,2,2,9.199821349e-07
1,10,5,2,3,0.000024823
1,10,5,2,4,0.001617493
1,10,5,3,1,0.001323396
1,10,5,3,2,0.000171932
1,10,5,3,3,2.327022976
1,10,5,3,4,0.003414726
