Stage,Day,Time,Scenario,Value
1,8,7,1,0
1,8,7,2,226.36079484
1,8,7,3,0
1,8,7,4,226.36079484
1,8,8,1,0
1,8,8,2,186.954910377
1,8,8,3,0
1,8,8,4,186.954910377
1,8,9,1,0
1,8,9,2,176.145913783
1,8,9,3,0
1,8,9,4,176.145913783
1,8,10,1,0
1,8,10,2,255.863912235
1,8,10,3,0
1,8,10,4,255.863912235
1,8,11,1,0
1,8,11,2,186.285184191
1,8,11,3,0
1,8,11,4,186.285184191
1,8,12,1,0
1,8,12,2,261.691333505
1,8,12,3,0
1,8,12,4,261.691333505
1,8,13,1,0
1,8,13,2,378.501032768
1,8,13,3,0
1,8,13,4,378.501032768
1,8,14,1,0
1,8,14,2,286.790710526
1,8,14,3,0
1,8,14,4,286.790710526
1,8,15,1,0
1,8,15,2,295.264460695
1,8,15,3,0
1,8,15,4,295.264460695
1,8,16,1,0
1,8,16,2,200.944844196
1,8,16,3,0
1,8,16,4,200.944844196
1,8,17,1,0
1,8,17,2,184.042753321
1,8,17,3,0
1,8,17,4,184.042753321
1,8,18,1,0
1,8,18,2,332.845974449
1,8,18,3,0
1,8,18,4,332.845974449
1,8,19,1,0
1,8,19,2,172.621558445
1,8,19,3,0
1,8,19,4,172.621558445
1,8,20,1,0
1,8,20,2,262.622874193
1,8,20,3,0
1,8,20,4,262.622874193
1,8,21,1,0
1,8,21,2,217.786506569
1,8,21,3,0
1,8,21,4,217.786506569
1,8,22,1,0
1,8,22,2,199.032405092
1,8,22,3,0
1,8,22,4,199.032405092
1,8,23,1,0
1,8,23,2,211.181621121
1,8,23,3,0
1,8,23,4,211.181621121
1,8,24,1,0
1,8,24,2,198.549424063
1,8,24,3,0
1,8,24,4,198.549424063
1,9,1,1,0
1,9,1,2,545.662750406
1,9,1,3,0
1,9,1,4,545.662750406
1,9,2,1,0
1,9,2,2,476.923424007
1,9,2,3,0
1,9,2,4,476.923424007
1,9,3,1,205.224978981
1,9,3,2,700.87082983
1,9,3,3,0
1,9,3,4,700.87082983
1,9,4,1,0
1,9,4,2,502.059334802
1,9,4,3,0
1,9,4,4,502.059334802
1,9,5,1,0
1,9,5,2,512.159558201
1,9,5,3,0
1,9,5,4,512.159558201
1,9,6,1,7.56538483
1,9,6,2,667.927564138
1,9,6,3,0
1,9,6,4,667.927564138
1,9,7,1,0
1,9,7,2,419.534368859
1,9,7,3,0
1,9,7,4,419.534368859
1,9,8,1,0
1,9,8,2,582.994268607
1,9,8,3,0
1,9,8,4,582.994268607
1,9,9,1,0
1,9,9,2,461.507643491
1,9,9,3,0
1,9,9,4,461.507643491
1,9,10,1,0
1,9,10,2,569.341656177
1,9,10,3,0
1,9,10,4,569.341656177
1,9,11,1,480.755493508
1,9,11,2,514.690374248
1,9,11,3,0
1,9,11,4,514.690374248
1,9,12,1,1997.054411813
1,9,12,2,562.826660581
1,9,12,3,0
1,9,12,4,562.826660581
1,9,13,1,0
1,9,13,2,415.307050913
