Stage,Day,Time,Scenario,Value
1,6,21,2,0
1,6,21,3,0
1,6,21,4,0
1,6,22,1,0
1,6,22,2,0
1,6,22,3,0
1,6,22,4,0
1,6,23,1,0
1,6,23,2,0
1,6,23,3,0
1,6,23,4,0
1,6,24,1,0
1,6,24,2,0
1,6,24,3,0
1,6,24,4,0
1,7,1,1,72.6692225
1,7,1,2,0
1,7,1,3,12.111537083
1,7,1,4,0
1,7,2,1,526.771483913
1,7,2,2,0
1,7,2,3,87.795247319
1,7,2,4,0
1,7,3,1,61.190778208
1,7,3,2,0
1,7,3,3,10.198463035
1,7,3,4,0
1,7,4,1,189.429562729
1,7,4,2,0
1,7,4,3,31.571593788
1,7,4,4,0
1,7,5,1,190.463629588
1,7,5,2,0
1,7,5,3,31.743938265
1,7,5,4,0
1,7,6,1,64.141888592
1,7,6,2,0
1,7,6,3,10.690314765
1,7,6,4,0
1,7,7,1,77.363506276
1,7,7,2,0
1,7,7,3,12.893917713
1,7,7,4,0
1,7,8,1,407.872934094
1,7,8,2,0
1,7,8,3,67.978822349
1,7,8,4,0
1,7,9,1,0
1,7,9,2,0
1,7,9,3,0
1,7,9,4,0
1,7,10,1,116.41214518
1,7,10,2,0
1,7,10,3,19.402024197
1,7,10,4,0
1,7,11,1,50.22694429
1,7,11,2,0
1,7,11,3,8.371157382
1,7,11,4,0
1,7,12,1,0
1,7,12,2,0
1,7,12,3,21.038842625
1,7,12,4,0
1,7,13,1,398.968022546
1,7,13,2,66.494670424
1,7,13,3,0
1,7,13,4,66.494670424
1,7,14,1,-1.136868377e-12
1,7,14,2,23.152063468
1,7,14,3,-4.547473509e-13
1,7,14,4,0
1,7,15,1,32.612934001
1,7,15,2,0
1,7,15,3,27.804599301
1,7,15,4,0
1,7,16,1,72.980949636
1,7,16,2,0
1,7,16,3,20.060783227
1,7,16,4,0
1,7,17,1,41.856909483
1,7,17,2,0
1,7,17,3,6.976151581
1,7,17,4,0
1,7,18,1,-2.273736754e-13
1,7,18,2,0
1,7,18,3,31.361867724
1,7,18,4,0
1,7,19,1,147.358682984
1,7,19,2,0
1,7,19,3,24.559780497
1,7,19,4,0
1,7,20,1,265.515473734
1,7,20,2,0
1,7,20,3,44.252578956
1,7,20,4,0
1,7,21,1,101.009372213
1,7,21,2,0
1,7,21,3,16.834895369
1,7,21,4,0
1,7,22,1,59.590603986
1,7,22,2,0
1,7,22,3,9.931767331
1,7,22,4,0
1,7,23,1,80.628335395
1,7,23,2,0
